thread_name,categories,replies,views,total_likes,creation_date,first_reply_date,last_reply_date,thread_url,frequent_posters,thread_author,thread_likes,thread_text,thread_images,thread_edits,latest_thread_edit_date,reply_author,reply_likes,reply_text,reply_images,reply_date,crawl_date
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,biancha,0,"Reply to @accessgirl: i wish i had a man X_X guess i will play all alone lol not that i have a problem tho, yes games cost some money but idk , i dont mind spending a few $ on something i will enjoy.



Tho’ most of the games i own are on steam because of the low prices etc.",N/A,"Sep 12, 2014 10:02 am",2020-08-18 20:50:21.119154
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,kingdomfantasy,0,RPG’s are my kind of thing. Been playing through all the Playstation 1&2 rpgs that I have. (Who needs new systems when you still have plenty of games for old ones to play through. ) Been playing Skyrim as well. And my friend got me into playing TF2…,N/A,"Sep 13, 2014 8:18 am",2020-08-18 20:50:21.491182
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,biancha,0,Reply to @kingdomfantasy: leyend of mana and fire emblem are my favs rpg/rts/tactics games. Im playin’ disgaea,N/A,"Sep 13, 2014 1:16 pm",2020-08-18 20:50:21.828436
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2020-08-18 20:50:22.205869
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,luvlealealuv,0,"I love cookies too! I use to play a lot on Xbox 360, but now I am a mobile game fan, I love how simple they are, I love plants zs. zombies the most.",N/A,"Sep 23, 2014 12:15 pm",2020-08-18 20:50:22.602938
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,fastcopywriter,0,"Hitman Blood Money and Absolution (although in Blood Money you kill people in nicer locations. Absolution is kinda disgusting, but fun to an extent)



The Grand Theft Auto series, specially the last one that allows you to skip difficult things after three tries.



Watch Dogs has been fun, although I wish you could skip some of those missions



The Far Cry Series is awesome, but sadly, no skips.



Overall, I play video games for the stories, which are far better than most Hollywood films. I like making my own choices, and moving forward. I hate getting stuck. I play for the fun, not the challenge.



I did have to disable the online features of Watch Dogs, I play video games to get away from people, not to have perfect strangers try to hack into my account (in the game).",N/A,"Sep 24, 2014 4:10 am",2020-08-18 20:50:22.955665
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,biancha,0,Reply to @luvlealealuv: i used to play kawaii pet megu X_X but its now offline,N/A,"Sep 24, 2014 12:50 pm",2020-08-18 20:50:23.343028
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,biancha,0,"Reply to @fastcopywriter: i never liked GTA cuz it takes itself to seriously, i like saints row better, watch dogs was fun, but then i got repetitive. Im hooked playing destiny on ps4 and kairosoft games on android.

Farcry blood dragon is one of my favs because of the 80s throwback and comedy.",N/A,"Sep 24, 2014 12:51 pm",2020-08-18 20:50:23.686759
What is your favorite video game!? What kind of games are you into?,"Your Fiverr Experience
Conversations",51,264,0,"Jun 3, 2014 2:18 pm","Jun 3, 2014 2:21 pm","Aug 18, 2020 7:25 pm",https://forum.fiverr.com/t/what-is-your-favorite-video-game-what-kind-of-games-are-you-into/27043,"biancha, luikangmk, accessgirl, fonthaunt, ytretweets, nickih, startselect, mindmade, fastcopywriter, imagination7413, luvlealealuv, kingdomfantasy, remmmy, spiritedv, lonewolfdon, lukedodds",biancha,,"First of all , Biancha’s TOS.


Bianchas main language is spanish , if you see typos or stuff that doesnt make sense please eat a cookie.
Cookies are yummy

Ok now that we have that out of the way!



Whats your favorite videogame and what kind of games are you into?



Me? I love street fighter 4 and FEAR fps series.

I use a fighstick for Sf4 cuz its easier to play that way



For mobile devices i love any kairosoft games! Game DEV and grand prix are my favs!



Also i play board games, Catan and UNO.

But i dont like board games that much because i stain the boards with milk and cookies, sometimes sushi and stuff So people get mad at me.



Anyways

What do you like to play ?",N/A,N/A,N/A,fastcopywriter,0,"Reply to @biancha: I tried playing Saints Row, I couldn’t stand it, it was so cartoonish. I prefer GTA, I love the fake commercials, watching TV, taking taxis, using rocket launchers, the stories. I guess we have different tastes.",N/A,"Sep 25, 2014 12:57 am",2020-08-18 20:50:24.022212
How is our gig handpicked?,"Your Fiverr Experience
Improve My Gig",5,674,8,"Aug 16, 2017 11:15 pm","Aug 17, 2017 1:11 am","Aug 18, 2020 6:55 pm",https://forum.fiverr.com/t/how-is-our-gig-handpicked/172925,"shashanewallace, milanpad, topaz_muse, jonbaas, keith8935",milanpad,3,I’m a level 2 seller and I’m trying my best to get handpicked by fiverr. But wonderig what’s wrong. Working so hard. Serving from heart. But need tips from best sellers out there. You help will be great. Thanks in advance,N/A,1,"Oct 9, 2017 4:18 am",shashanewallace,3,"I’m not a bestseller, just level 1 but I was reading about the ranks today. I don’t think it’s something that you try to get done. It just happens based on your work ethics, consistency, the level of income you bring to Fiverr, your relationship here on the forum, maintaining your star ratings.",N/A,"Aug 17, 2017 1:11 am",2020-08-18 20:50:28.505412
How is our gig handpicked?,"Your Fiverr Experience
Improve My Gig",5,674,8,"Aug 16, 2017 11:15 pm","Aug 17, 2017 1:11 am","Aug 18, 2020 6:55 pm",https://forum.fiverr.com/t/how-is-our-gig-handpicked/172925,"shashanewallace, milanpad, topaz_muse, jonbaas, keith8935",milanpad,3,I’m a level 2 seller and I’m trying my best to get handpicked by fiverr. But wonderig what’s wrong. Working so hard. Serving from heart. But need tips from best sellers out there. You help will be great. Thanks in advance,N/A,1,"Oct 9, 2017 4:18 am",topaz_muse,1,@milanpad Just keep doing what you’re doing and you’ll be noticed soon enough; you’re Level 2 status is proof of that. As I’ve been told over the years we didn’t get to where we are overnight.,N/A,"Aug 17, 2017 1:21 am",2020-08-18 20:50:28.837742
How is our gig handpicked?,"Your Fiverr Experience
Improve My Gig",5,674,8,"Aug 16, 2017 11:15 pm","Aug 17, 2017 1:11 am","Aug 18, 2020 6:55 pm",https://forum.fiverr.com/t/how-is-our-gig-handpicked/172925,"shashanewallace, milanpad, topaz_muse, jonbaas, keith8935",milanpad,3,I’m a level 2 seller and I’m trying my best to get handpicked by fiverr. But wonderig what’s wrong. Working so hard. Serving from heart. But need tips from best sellers out there. You help will be great. Thanks in advance,N/A,1,"Oct 9, 2017 4:18 am",jonbaas,1,"milanpad:
I’m trying my best to get handpicked by fiverr. Working so hard. Serving from heart. But need tips from best sellers out there. You help will be great. Thanks in advance
Don’t expect to be hand-picked for “Featured” status, because it will likely never happen. But if it does – if Fiverr staff likes your gig enough to tell others about it – then appreciate the honor.
Work on things that YOU can control. You cannot control what Fiverr staff likes. Nor does being featured actually provide many benefits. It does not hold the status that it once had, back when Fiverr was a smaller site with more unique gigs.",N/A,"Aug 17, 2017 1:49 am",2020-08-18 20:50:29.247306
How is our gig handpicked?,"Your Fiverr Experience
Improve My Gig",5,674,8,"Aug 16, 2017 11:15 pm","Aug 17, 2017 1:11 am","Aug 18, 2020 6:55 pm",https://forum.fiverr.com/t/how-is-our-gig-handpicked/172925,"shashanewallace, milanpad, topaz_muse, jonbaas, keith8935",milanpad,3,I’m a level 2 seller and I’m trying my best to get handpicked by fiverr. But wonderig what’s wrong. Working so hard. Serving from heart. But need tips from best sellers out there. You help will be great. Thanks in advance,N/A,1,"Oct 9, 2017 4:18 am",shashanewallace,0,"also, it’s not impossible, just don’t expect it. I was handpicked to work on a project for another online workplace like Fiverr and I never saw it coming. So just keep doing what you’re doing and sometimes it pays off (not all the time, lol)",N/A,"Aug 19, 2017 9:14 am",2020-08-18 20:50:29.638759
How is our gig handpicked?,"Your Fiverr Experience
Improve My Gig",5,674,8,"Aug 16, 2017 11:15 pm","Aug 17, 2017 1:11 am","Aug 18, 2020 6:55 pm",https://forum.fiverr.com/t/how-is-our-gig-handpicked/172925,"shashanewallace, milanpad, topaz_muse, jonbaas, keith8935",milanpad,3,I’m a level 2 seller and I’m trying my best to get handpicked by fiverr. But wonderig what’s wrong. Working so hard. Serving from heart. But need tips from best sellers out there. You help will be great. Thanks in advance,N/A,1,"Oct 9, 2017 4:18 am",N/A,N/A,N/A,N/A,N/A,2020-08-18 20:50:29.966749
User “can no longer be contacted” but it apperared to be a real buyer?,Your Fiverr Experience,6,96,5,"Aug 17, 2020 7:04 pm","Aug 17, 2020 7:09 pm","Aug 18, 2020 6:52 pm",https://forum.fiverr.com/t/user-can-no-longer-be-contacted-but-it-apperared-to-be-a-real-buyer/502392,"beatrizamazonas, ahmwritingco, jake_hopkins, mariashtelle1",beatrizamazonas,1,"I’ve read that this happens when Fiverr bans a buyer, but I just think it’s really odd happening right after I sent a sketch to the guy (a five minutes one, so no real trouble there)
He didn’t look like a scammer because he even sent his Instagram ,he’s kind of a small twitcher and all, I found him in several places
Unless it was someone passing as him, I just find it odd that he was banned right after I sent a very simple sketch, so there was nothing even worth to “steal” from what I sent
Did you guys pass trough something similar?",N/A,1,"Aug 18, 2020 4:52 am",ahmwritingco,1,"beatrizamazonas:
He didn’t look like a scammer because he even sent his Instagram
We’re not really supposed to exchange social media details on here. Fiverr kind of worries those details would be used to do business off the site.
You never know, your potential buyer may have been banned for unknowingly breaking the Terms of Service.
Or, maybe they sent their details to other buyers, too, and Fiverr thought they were spamming. Lots of things can go on behind the scenes. The bots that are supposed to catch rule breakers aren’t exactly nuanced.",N/A,"Aug 17, 2020 7:09 pm",2020-08-18 20:50:34.247253
User “can no longer be contacted” but it apperared to be a real buyer?,Your Fiverr Experience,6,96,5,"Aug 17, 2020 7:04 pm","Aug 17, 2020 7:09 pm","Aug 18, 2020 6:52 pm",https://forum.fiverr.com/t/user-can-no-longer-be-contacted-but-it-apperared-to-be-a-real-buyer/502392,"beatrizamazonas, ahmwritingco, jake_hopkins, mariashtelle1",beatrizamazonas,1,"I’ve read that this happens when Fiverr bans a buyer, but I just think it’s really odd happening right after I sent a sketch to the guy (a five minutes one, so no real trouble there)
He didn’t look like a scammer because he even sent his Instagram ,he’s kind of a small twitcher and all, I found him in several places
Unless it was someone passing as him, I just find it odd that he was banned right after I sent a very simple sketch, so there was nothing even worth to “steal” from what I sent
Did you guys pass trough something similar?",N/A,1,"Aug 18, 2020 4:52 am",beatrizamazonas,1,"I see, he actually sent so I could see his mascot that was there as an example, not to show his Instagram as to spam
Anyway. thanks!",N/A,"Aug 17, 2020 7:46 pm",2020-08-18 20:50:34.606408
User “can no longer be contacted” but it apperared to be a real buyer?,Your Fiverr Experience,6,96,5,"Aug 17, 2020 7:04 pm","Aug 17, 2020 7:09 pm","Aug 18, 2020 6:52 pm",https://forum.fiverr.com/t/user-can-no-longer-be-contacted-but-it-apperared-to-be-a-real-buyer/502392,"beatrizamazonas, ahmwritingco, jake_hopkins, mariashtelle1",beatrizamazonas,1,"I’ve read that this happens when Fiverr bans a buyer, but I just think it’s really odd happening right after I sent a sketch to the guy (a five minutes one, so no real trouble there)
He didn’t look like a scammer because he even sent his Instagram ,he’s kind of a small twitcher and all, I found him in several places
Unless it was someone passing as him, I just find it odd that he was banned right after I sent a very simple sketch, so there was nothing even worth to “steal” from what I sent
Did you guys pass trough something similar?",N/A,1,"Aug 18, 2020 4:52 am",mariashtelle1,2,"just a thought to consider: you see the message “can no longer be contacted” if buyer also blocks you, not only when their profile is blocked.
If you sent him your work in messages without an actual order that is a big possibility that he just blocked you without paying.
But there is also a big chance that he blocked if he was sharing his outside fiverr contact details.",N/A,"Aug 17, 2020 10:12 pm",2020-08-18 20:50:34.930836
User “can no longer be contacted” but it apperared to be a real buyer?,Your Fiverr Experience,6,96,5,"Aug 17, 2020 7:04 pm","Aug 17, 2020 7:09 pm","Aug 18, 2020 6:52 pm",https://forum.fiverr.com/t/user-can-no-longer-be-contacted-but-it-apperared-to-be-a-real-buyer/502392,"beatrizamazonas, ahmwritingco, jake_hopkins, mariashtelle1",beatrizamazonas,1,"I’ve read that this happens when Fiverr bans a buyer, but I just think it’s really odd happening right after I sent a sketch to the guy (a five minutes one, so no real trouble there)
He didn’t look like a scammer because he even sent his Instagram ,he’s kind of a small twitcher and all, I found him in several places
Unless it was someone passing as him, I just find it odd that he was banned right after I sent a very simple sketch, so there was nothing even worth to “steal” from what I sent
Did you guys pass trough something similar?",N/A,1,"Aug 18, 2020 4:52 am",beatrizamazonas,0,"That was actually my first thought, but honestly, it was such a simple sketch that was nothing to steal
Regardless, I found his Twich, Instagram and Discord, if he does try to use the design I made, I have proof that I sent the original to him
BTW I just checked in another brownser, his account was really deleted/banned because there’s nothing by searching it.
Wierdly enough, his username here was exacly the same he uses everywhere so it’s really easy to find him",N/A,"Aug 18, 2020 4:40 am",2020-08-18 20:50:35.264775
User “can no longer be contacted” but it apperared to be a real buyer?,Your Fiverr Experience,6,96,5,"Aug 17, 2020 7:04 pm","Aug 17, 2020 7:09 pm","Aug 18, 2020 6:52 pm",https://forum.fiverr.com/t/user-can-no-longer-be-contacted-but-it-apperared-to-be-a-real-buyer/502392,"beatrizamazonas, ahmwritingco, jake_hopkins, mariashtelle1",beatrizamazonas,1,"I’ve read that this happens when Fiverr bans a buyer, but I just think it’s really odd happening right after I sent a sketch to the guy (a five minutes one, so no real trouble there)
He didn’t look like a scammer because he even sent his Instagram ,he’s kind of a small twitcher and all, I found him in several places
Unless it was someone passing as him, I just find it odd that he was banned right after I sent a very simple sketch, so there was nothing even worth to “steal” from what I sent
Did you guys pass trough something similar?",N/A,1,"Aug 18, 2020 4:52 am",jake_hopkins,0,You really shouldn’t be looking for buyers on social media. That’s an utter invasion of their privacy. Totally wrong.,N/A,"Aug 18, 2020 7:35 am",2020-08-18 20:50:35.608221
User “can no longer be contacted” but it apperared to be a real buyer?,Your Fiverr Experience,6,96,5,"Aug 17, 2020 7:04 pm","Aug 17, 2020 7:09 pm","Aug 18, 2020 6:52 pm",https://forum.fiverr.com/t/user-can-no-longer-be-contacted-but-it-apperared-to-be-a-real-buyer/502392,"beatrizamazonas, ahmwritingco, jake_hopkins, mariashtelle1",beatrizamazonas,1,"I’ve read that this happens when Fiverr bans a buyer, but I just think it’s really odd happening right after I sent a sketch to the guy (a five minutes one, so no real trouble there)
He didn’t look like a scammer because he even sent his Instagram ,he’s kind of a small twitcher and all, I found him in several places
Unless it was someone passing as him, I just find it odd that he was banned right after I sent a very simple sketch, so there was nothing even worth to “steal” from what I sent
Did you guys pass trough something similar?",N/A,1,"Aug 18, 2020 4:52 am",beatrizamazonas,0,"He literally sent me his Instagram because his mascot was there, and also his sites where he sells his merch.
I only went to look after I got the message because I thought he could be a scammer.
And it was not his personal pages, it was his character online which he uses to stream, I don’t even now his name, just his nickname online that he uses in social media.",N/A,"Aug 18, 2020 6:52 pm",2020-08-18 20:50:35.968860
"I,m a New Seller on Fiverr","Your Fiverr Experience
Improve My Gig",4,30,8,"Aug 18, 2020 5:32 pm","Aug 18, 2020 5:32 pm","Aug 18, 2020 6:51 pm",https://forum.fiverr.com/t/i-m-a-new-seller-on-fiverr/502964,"chris_ld, mostlogo, the_mad_duck, jonbaas, coderakash",coderakash,2,"Hi everyone! I’m new at Fiverr. I am a Responsive Web Designer and WordPress Expert. I can design any kind of website and fix any kind of WordPress website bug. Over 4 months and not a single order
Please give me some tips on how to get my first order.
Thanks",N/A,1,"Aug 18, 2020 5:35 pm",chris_ld,1,"Welcome!! Best wishes for you!!!
Be active and response on time",N/A,"Aug 18, 2020 5:32 pm",2020-08-18 20:50:40.386944
"I,m a New Seller on Fiverr","Your Fiverr Experience
Improve My Gig",4,30,8,"Aug 18, 2020 5:32 pm","Aug 18, 2020 5:32 pm","Aug 18, 2020 6:51 pm",https://forum.fiverr.com/t/i-m-a-new-seller-on-fiverr/502964,"chris_ld, mostlogo, the_mad_duck, jonbaas, coderakash",coderakash,2,"Hi everyone! I’m new at Fiverr. I am a Responsive Web Designer and WordPress Expert. I can design any kind of website and fix any kind of WordPress website bug. Over 4 months and not a single order
Please give me some tips on how to get my first order.
Thanks",N/A,1,"Aug 18, 2020 5:35 pm",jonbaas,3,"coderakash:
Please give me some tips on how to get my first order.
Very well. Here is some great advice for new sellers:
Are you a new seller? This is how you get more orders:
Tips for Sellers
If you want more orders, here’s what you need to do: You need to research, understand, and reach out to your target customers. You need to Study, Understand, and Connect. The only people who will hire you, are the people who need your services. So, if you want them to hire you, you need to understand who they are, what they like, and and what they need. Then, you need to determine how your valuable skills can solve their needs. I’ll say that again – THEIR NEEDS, not your needs – not what you wa…
Good luck!",N/A,"Aug 18, 2020 5:35 pm",2020-08-18 20:50:40.713417
"I,m a New Seller on Fiverr","Your Fiverr Experience
Improve My Gig",4,30,8,"Aug 18, 2020 5:32 pm","Aug 18, 2020 5:32 pm","Aug 18, 2020 6:51 pm",https://forum.fiverr.com/t/i-m-a-new-seller-on-fiverr/502964,"chris_ld, mostlogo, the_mad_duck, jonbaas, coderakash",coderakash,2,"Hi everyone! I’m new at Fiverr. I am a Responsive Web Designer and WordPress Expert. I can design any kind of website and fix any kind of WordPress website bug. Over 4 months and not a single order
Please give me some tips on how to get my first order.
Thanks",N/A,1,"Aug 18, 2020 5:35 pm",mostlogo,1,"chris_ld:
Welcome!! Best wishes for you!!!
Welcome!! Best wishes for you!!!",N/A,"Aug 18, 2020 6:20 pm",2020-08-18 20:50:41.045533
"I,m a New Seller on Fiverr","Your Fiverr Experience
Improve My Gig",4,30,8,"Aug 18, 2020 5:32 pm","Aug 18, 2020 5:32 pm","Aug 18, 2020 6:51 pm",https://forum.fiverr.com/t/i-m-a-new-seller-on-fiverr/502964,"chris_ld, mostlogo, the_mad_duck, jonbaas, coderakash",coderakash,2,"Hi everyone! I’m new at Fiverr. I am a Responsive Web Designer and WordPress Expert. I can design any kind of website and fix any kind of WordPress website bug. Over 4 months and not a single order
Please give me some tips on how to get my first order.
Thanks",N/A,1,"Aug 18, 2020 5:35 pm",the_mad_duck,1,"I searched your profile on fiverr, you don’t have any gigs. You realize that you have to create a gig before anyone buys it, don’t you?",N/A,"Aug 18, 2020 6:51 pm",2020-08-18 20:50:41.436557
My first two weeks experience,"Your Fiverr Experience
My Fiverr Gigs",4,9,2,"Aug 18, 2020 6:05 pm","Aug 18, 2020 6:19 pm","Aug 18, 2020 6:48 pm",https://forum.fiverr.com/t/my-first-two-weeks-experience/502974,"johnnydepth, english_voice",johnnydepth,,"So, i just thought i should share my very short experience on Fiverr so far for new sellers like me who might be interested in reading my story.
I joined on the 5th of August, that will make it 2 weeks tomorrow.
I received my first order on the second day which i completed with a 5-Star review from the client. I’m sure i’d be hearing from him again *Fingers crossed
Got my second order 7 days after that after i sent a buyer’s request.
This particular client wasn’t as easy to work with as the first because she didn’t communicate her idea properly with the references she sent and i had to work on it about 3 times. Added to that she was paying a lot less than my first gig. I didn’t take the job for money but to build my clientele base and possibly another positive review.
I finally completed the gig her specification and i managed to deliver with over a day to spare.
I figure she was happy with my delivery as she promised to have another task for me next week. Only, i never got a review from this delivery. I must admit i was disappointed because that was one of the major reasons i agreed to her price.
Anyways, i might get one next time we work together.
I’m currently looking forward to working on my 3rd order and i hope i can connect with someone who i’d enjoy working with, who will be willing to pay good money for my services and who will leave me a good review afterwards.
Thank you for taking your time to read.
please leave a comment.",N/A,N/A,N/A,english_voice,1,"In my opinion sellers should not do jobs cheaply expecting to receive feedback.
There are three very good reasons why:
As a seller you cannot even mention the word ‘feedback’ to your buyer. Doing so can result in an account warning or suspension.
Just because you offer a cheap price it doesn’t mean a buyer will leave feedback. They’re not a mindreader. Buyers are under no obligation to feedback.
Because of points 1 and 2, by offering a cheap price you are only cheating yourself out of earning more money.
Good luck with getting more orders.",N/A,"Aug 18, 2020 6:19 pm",2020-08-18 20:50:45.771271
